date,eid,cid,rate
2022-04-07 05:00:00,2,LTC,113.41
2022-04-07 05:00:00,3,LTC,113.36
2022-04-07 05:00:00,4,LTC,113.26
2022-04-07 05:00:00,5,LTC,113.36
2022-04-07 05:00:00,1,LUNA,108.14
2022-04-07 05:00:00,2,LUNA,108.18
2022-04-07 05:00:00,3,LUNA,108.116
2022-04-07 05:00:00,4,LUNA,108.3
2022-04-07 05:00:00,5,LUNA,108.19
2022-04-07 05:00:00,1,ADA,1.085
2022-04-07 05:00:00,2,ADA,1.0857
2022-04-07 05:00:00,3,ADA,1.084799
2022-04-07 05:00:00,4,ADA,1.085229
2022-04-07 05:00:00,5,ADA,1.084095
2022-04-07 05:00:00,1,DOT,20.28
2022-04-07 05:00:00,2,DOT,20.28
2022-04-07 05:00:00,3,DOT,20.2866
2022-04-07 05:00:00,4,DOT,20.2785
2022-04-07 05:00:00,5,DOT,20.275
2022-04-07 06:00:00,1,BTC,43457.98
2022-04-07 06:00:00,2,BTC,43432.29
2022-04-07 06:00:00,3,BTC,43461.79
2022-04-07 06:00:00,4,BTC,43460.4
2022-04-07 06:00:00,5,BTC,43468
2022-04-07 06:00:00,1,ETH,3228.75
2022-04-07 06:00:00,2,ETH,3226.84
2022-04-07 06:00:00,3,ETH,3228.83
2022-04-07 06:00:00,4,ETH,3226.97
2022-04-07 06:00:00,5,ETH,3228.6
2022-04-07 06:00:00,1,LTC,113.7
2022-04-07 06:00:00,2,LTC,113.55
2022-04-07 06:00:00,3,LTC,113.62
2022-04-07 06:00:00,4,LTC,113.51
2022-04-07 06:00:00,5,LTC,113.605
2022-04-07 06:00:00,1,LUNA,106.69
2022-04-07 06:00:00,2,LUNA,106.78
2022-04-07 06:00:00,3,LUNA,106.6798
2022-04-07 06:00:00,4,LUNA,106.78
2022-04-07 06:00:00,5,LUNA,106.67
2022-04-07 06:00:00,1,ADA,1.081
2022-04-07 06:00:00,2,ADA,1.0813
2022-04-07 06:00:00,3,ADA,1.080715
2022-04-07 06:00:00,4,ADA,1.080983
2022-04-07 06:00:00,5,ADA,1.080535
2022-04-07 06:00:00,1,DOT,20.18
2022-04-07 06:00:00,2,DOT,20.18
2022-04-07 06:00:00,3,DOT,20.1644
2022-04-07 06:00:00,4,DOT,20.1665
2022-04-07 06:00:00,5,DOT,20.179
2022-04-07 07:00:00,1,BTC,43390.58
2022-04-07 07:00:00,2,BTC,43398.92
2022-04-07 07:00:00,3,BTC,43395.85
2022-04-07 07:00:00,4,BTC,43417.4
2022-04-07 07:00:00,5,BTC,43400
2022-04-07 07:00:00,1,ETH,3219.85
2022-04-07 07:00:00,2,ETH,3220.96
2022-04-07 07:00:00,3,ETH,3219.73
2022-04-07 07:00:00,4,ETH,3222.62
2022-04-07 07:00:00,5,ETH,3218.9
2022-04-07 07:00:00,1,LTC,113.9
2022-04-07 07:00:00,2,LTC,114.03
2022-04-07 07:00:00,3,LTC,113.83
2022-04-07 07:00:00,4,LTC,114.03
2022-04-07 07:00:00,5,LTC,113.85
2022-04-07 07:00:00,1,LUNA,105.66
2022-04-07 07:00:00,2,LUNA,105.77
2022-04-07 07:00:00,3,LUNA,105.7141
2022-04-07 07:00:00,4,LUNA,105.64
2022-04-07 07:00:00,5,LUNA,105.64
2022-04-07 07:00:00,1,ADA,1.081
2022-04-07 07:00:00,2,ADA,1.0824
2022-04-07 07:00:00,3,ADA,1.081526
2022-04-07 07:00:00,4,ADA,1.082345
2022-04-07 07:00:00,5,ADA,1.081065
2022-04-07 07:00:00,1,DOT,20.16
2022-04-07 07:00:00,2,DOT,20.18
2022-04-07 07:00:00,3,DOT,20.1673
2022-04-07 07:00:00,4,DOT,20.1871
2022-04-07 07:00:00,5,DOT,20.162
2022-04-07 08:00:00,1,BTC,43759.49
2022-04-07 08:00:00,2,BTC,43733.21
2022-04-07 08:00:00,3,BTC,43755.5
2022-04-07 08:00:00,4,BTC,43761.1
2022-04-07 08:00:00,5,BTC,43758
2022-04-07 08:00:00,1,ETH,3251.67
2022-04-07 08:00:00,2,ETH,3247.48
2022-04-07 08:00:00,3,ETH,3251.24
2022-04-07 08:00:00,4,ETH,3250.01
2022-04-07 08:00:00,5,ETH,3251.3
2022-04-07 08:00:00,1,LTC,114.8
2022-04-07 08:00:00,2,LTC,114.62
2022-04-07 08:00:00,3,LTC,114.76
2022-04-07 08:00:00,4,LTC,114.84
2022-04-07 08:00:00,5,LTC,114.75
2022-04-07 08:00:00,1,LUNA,106.51
2022-04-07 08:00:00,2,LUNA,106.48
2022-04-07 08:00:00,3,LUNA,106.517
2022-04-07 08:00:00,4,LUNA,106.49
2022-04-07 08:00:00,5,LUNA,106.44
2022-04-07 08:00:00,1,ADA,1.091
2022-04-07 08:00:00,2,ADA,1.0905
2022-04-07 08:00:00,3,ADA,1.090962
2022-04-07 08:00:00,4,ADA,1.090683
2022-04-07 08:00:00,5,ADA,1.090275
2022-04-07 08:00:00,1,DOT,20.42
2022-04-07 08:00:00,2,DOT,20.41
2022-04-07 08:00:00,3,DOT,20.4145
2022-04-07 08:00:00,4,DOT,20.4136
2022-04-07 08:00:00,5,DOT,20.409
2022-04-07 09:00:00,1,BTC,43558.9
2022-04-07 09:00:00,2,BTC,43574.95
2022-04-07 09:00:00,3,BTC,43555.92
2022-04-07 09:00:00,4,BTC,43572.9
2022-04-07 09:00:00,5,BTC,43567
2022-04-07 09:00:00,1,ETH,3232.19
2022-04-07 09:00:00,2,ETH,3233.46
2022-04-07 09:00:00,3,ETH,3232.5
2022-04-07 09:00:00,4,ETH,3231.53
2022-04-07 09:00:00,5,ETH,3232.1
2022-04-07 09:00:00,1,LTC,113.8
2022-04-07 09:00:00,2,LTC,113.72
2022-04-07 09:00:00,3,LTC,113.74
2022-04-07 09:00:00,4,LTC,113.7
2022-04-07 09:00:00,5,LTC,113.71
2022-04-07 09:00:00,1,LUNA,105.65
2022-04-07 09:00:00,2,LUNA,105.66
2022-04-07 09:00:00,3,LUNA,105.6439
2022-04-07 09:00:00,4,LUNA,105.57
2022-04-07 09:00:00,5,LUNA,105.58
2022-04-07 09:00:00,1,ADA,1.084
2022-04-07 09:00:00,2,ADA,1.085
2022-04-07 09:00:00,3,ADA,1.083926
2022-04-07 09:00:00,4,ADA,1.084477
2022-04-07 09:00:00,5,ADA,1.08388
2022-04-07 09:00:00,1,DOT,20.28
2022-04-07 09:00:00,2,DOT,20.29
2022-04-07 09:00:00,3,DOT,20.2837
2022-04-07 09:00:00,4,DOT,20.2788
2022-04-07 09:00:00,5,DOT,20.268
2022-04-07 10:00:00,1,BTC,43663.61
2022-04-07 10:00:00,2,BTC,43653.93
2022-04-07 10:00:00,3,BTC,43655.42
2022-04-07 10:00:00,4,BTC,43646.3
2022-04-07 10:00:00,5,BTC,43662
2022-04-07 10:00:00,1,ETH,3230.05
2022-04-07 10:00:00,2,ETH,3228.49
2022-04-07 10:00:00,3,ETH,3229.75
2022-04-07 10:00:00,4,ETH,3230.37
2022-04-07 10:00:00,5,ETH,3229.7
2022-04-07 10:00:00,1,LTC,114.4
2022-04-07 10:00:00,2,LTC,114.35
2022-04-07 10:00:00,3,LTC,114.35
2022-04-07 10:00:00,4,LTC,114.33
2022-04-07 10:00:00,5,LTC,114.265
2022-04-07 10:00:00,1,LUNA,105.09
2022-04-07 10:00:00,2,LUNA,105.34
2022-04-07 10:00:00,3,LUNA,105.0843
2022-04-07 10:00:00,4,LUNA,105.15
2022-04-07 10:00:00,5,LUNA,105.1
2022-04-07 10:00:00,1,ADA,1.087
2022-04-07 10:00:00,2,ADA,1.0872
2022-04-07 10:00:00,3,ADA,1.086611
2022-04-07 10:00:00,4,ADA,1.086373
2022-04-07 10:00:00,5,ADA,1.08574
2022-04-07 10:00:00,1,DOT,20.3
2022-04-07 10:00:00,2,DOT,20.3
2022-04-07 10:00:00,3,DOT,20.3
2022-04-07 10:00:00,4,DOT,20.3137
2022-04-07 10:00:00,5,DOT,20.33
2022-04-07 11:00:00,1,BTC,43477.47
2022-04-07 11:00:00,2,BTC,43409.37
2022-04-07 11:00:00,3,BTC,43478.33
2022-04-07 11:00:00,4,BTC,43446.6
2022-04-07 11:00:00,5,BTC,43484
2022-04-07 11:00:00,1,ETH,3197.18
2022-04-07 11:00:00,2,ETH,3189.47
2022-04-07 11:00:00,3,ETH,3194.98
2022-04-07 11:00:00,4,ETH,3195.49
2022-04-07 11:00:00,5,ETH,3194.9
2022-04-07 11:00:00,1,LTC,113.2
2022-04-07 11:00:00,2,LTC,113
2022-04-07 11:00:00,3,LTC,113.22
2022-04-07 11:00:00,4,LTC,113.11
2022-04-07 11:00:00,5,LTC,113.27
2022-04-07 11:00:00,1,LUNA,103.06
2022-04-07 11:00:00,2,LUNA,102.69
2022-04-07 11:00:00,3,LUNA,103.0145
2022-04-07 11:00:00,4,LUNA,103.01
2022-04-07 11:00:00,5,LUNA,102.99
2022-04-07 11:00:00,1,ADA,1.074
2022-04-07 11:00:00,2,ADA,1.0723
2022-04-07 11:00:00,3,ADA,1.073428
2022-04-07 11:00:00,4,ADA,1.07096
2022-04-07 11:00:00,5,ADA,1.072115
2022-04-07 11:00:00,1,DOT,19.98
2022-04-07 11:00:00,2,DOT,19.97
2022-04-07 11:00:00,3,DOT,19.9772
2022-04-07 11:00:00,4,DOT,19.995
2022-04-07 11:00:00,5,DOT,20.016
2022-04-07 12:00:00,1,BTC,43325.09
2022-04-07 12:00:00,2,BTC,43316.3
2022-04-07 12:00:00,3,BTC,43325.81
2022-04-07 12:00:00,4,BTC,43348.5
2022-04-07 12:00:00,5,BTC,43325
2022-04-07 12:00:00,1,ETH,3198.87
2022-04-07 12:00:00,2,ETH,3196.75
2022-04-07 12:00:00,3,ETH,3198.29
2022-04-07 12:00:00,4,ETH,3199.09
2022-04-07 12:00:00,5,ETH,3198.4
2022-04-07 12:00:00,1,LTC,113.2
2022-04-07 12:00:00,2,LTC,113.27
2022-04-07 12:00:00,3,LTC,113.24
2022-04-07 12:00:00,4,LTC,113.31
2022-04-07 12:00:00,5,LTC,113.33
2022-04-07 12:00:00,1,LUNA,103.39
2022-04-07 12:00:00,2,LUNA,103.4
2022-04-07 12:00:00,3,LUNA,103.3797
2022-04-07 12:00:00,4,LUNA,103.33
2022-04-07 12:00:00,5,LUNA,103.36
2022-04-07 12:00:00,1,ADA,1.072
2022-04-07 12:00:00,2,ADA,1.072
2022-04-07 12:00:00,3,ADA,1.07251
2022-04-07 12:00:00,4,ADA,1.072686
2022-04-07 12:00:00,5,ADA,1.072495
2022-04-07 12:00:00,1,DOT,19.99
2022-04-07 12:00:00,2,DOT,19.99
2022-04-07 12:00:00,3,DOT,19.9853
2022-04-07 12:00:00,4,DOT,19.9947
2022-04-07 12:00:00,5,DOT,19.997
2022-04-07 13:00:00,1,BTC,43494.03
2022-04-07 13:00:00,2,BTC,43464.54
2022-04-07 13:00:00,3,BTC,43494.86
2022-04-07 13:00:00,4,BTC,43488
2022-04-07 13:00:00,5,BTC,43494
2022-04-07 13:00:00,1,ETH,3221.3
2022-04-07 13:00:00,2,ETH,3217.54
2022-04-07 13:00:00,3,ETH,3221.41
2022-04-07 13:00:00,4,ETH,3219.33
2022-04-07 13:00:00,5,ETH,3221
2022-04-07 13:00:00,1,LTC,113.6
2022-04-07 13:00:00,2,LTC,113.57
2022-04-07 13:00:00,3,LTC,113.58
2022-04-07 13:00:00,4,LTC,113.54
2022-04-07 13:00:00,5,LTC,113.64
2022-04-07 13:00:00,1,LUNA,104.8
2022-04-07 13:00:00,2,LUNA,104.69
2022-04-07 13:00:00,3,LUNA,104.8035
2022-04-07 13:00:00,4,LUNA,104.74
2022-04-07 13:00:00,5,LUNA,104.78
2022-04-07 13:00:00,1,ADA,1.087
2022-04-07 13:00:00,2,ADA,1.0862
2022-04-07 13:00:00,3,ADA,1.087367
2022-04-07 13:00:00,4,ADA,1.086942
2022-04-07 13:00:00,5,ADA,1.086825
2022-04-07 13:00:00,1,DOT,20.22
2022-04-07 13:00:00,2,DOT,20.2
2022-04-07 13:00:00,3,DOT,20.2211
2022-04-07 13:00:00,4,DOT,20.2157
2022-04-07 13:00:00,5,DOT,20.229
2022-04-07 14:00:00,1,BTC,43686.13
2022-04-07 14:00:00,2,BTC,43642.46
2022-04-07 14:00:00,3,BTC,43678.86
2022-04-07 14:00:00,4,BTC,43678.2
2022-04-07 14:00:00,5,BTC,43688
2022-04-07 14:00:00,1,ETH,3227.02
2022-04-07 14:00:00,2,ETH,3224.03
2022-04-07 14:00:00,3,ETH,3226.9
2022-04-07 14:00:00,4,ETH,3224.03
2022-04-07 14:00:00,5,ETH,3226.5
2022-04-07 14:00:00,1,LTC,113.7
2022-04-07 14:00:00,2,LTC,113.57
2022-04-07 14:00:00,3,LTC,113.68
2022-04-07 14:00:00,4,LTC,113.57
2022-04-07 14:00:00,5,LTC,113.695
2022-04-07 14:00:00,1,LUNA,104.61
2022-04-07 14:00:00,2,LUNA,104.48
2022-04-07 14:00:00,3,LUNA,104.6286
2022-04-07 14:00:00,4,LUNA,104.38
2022-04-07 14:00:00,5,LUNA,104.65
2022-04-07 14:00:00,1,ADA,1.087
2022-04-07 14:00:00,2,ADA,1.0851
2022-04-07 14:00:00,3,ADA,1.085907
2022-04-07 14:00:00,4,ADA,1.085448
2022-04-07 14:00:00,5,ADA,1.085545
2022-04-07 14:00:00,1,DOT,20.3
2022-04-07 14:00:00,2,DOT,20.26
2022-04-07 14:00:00,3,DOT,20.2978
2022-04-07 14:00:00,4,DOT,20.2873
2022-04-07 14:00:00,5,DOT,20.276
2022-04-07 15:00:00,1,BTC,43708.38
2022-04-07 15:00:00,2,BTC,43696.6
2022-04-07 15:00:00,3,BTC,43705.23
2022-04-07 15:00:00,4,BTC,43690
2022-04-07 15:00:00,5,BTC,43706
2022-04-07 15:00:00,1,ETH,3240.15
2022-04-07 15:00:00,2,ETH,3238.7
2022-04-07 15:00:00,3,ETH,3240.08
2022-04-07 15:00:00,4,ETH,3238.01
2022-04-07 15:00:00,5,ETH,3239.9
2022-04-07 15:00:00,1,LTC,114.3
2022-04-07 15:00:00,2,LTC,114.26
2022-04-07 15:00:00,3,LTC,114.29
2022-04-07 15:00:00,4,LTC,114.26
2022-04-07 15:00:00,5,LTC,114.28
2022-04-07 15:00:00,1,LUNA,103.84
2022-04-07 15:00:00,2,LUNA,103.86
2022-04-07 15:00:00,3,LUNA,103.8774
2022-04-07 15:00:00,4,LUNA,103.9
2022-04-07 15:00:00,5,LUNA,103.89
2022-04-07 15:00:00,1,ADA,1.091
2022-04-07 15:00:00,2,ADA,1.0897
2022-04-07 15:00:00,3,ADA,1.091073
2022-04-07 15:00:00,4,ADA,1.08953
2022-04-07 15:00:00,5,ADA,1.091475
2022-04-07 15:00:00,1,DOT,20.43
2022-04-07 15:00:00,2,DOT,20.41
2022-04-07 15:00:00,3,DOT,20.4363
2022-04-07 15:00:00,4,DOT,20.4125
2022-04-07 15:00:00,5,DOT,20.44
2022-04-07 16:00:00,1,BTC,43376.24
2022-04-07 16:00:00,2,BTC,43392.63
2022-04-07 16:00:00,3,BTC,43374.17
2022-04-07 16:00:00,4,BTC,43412.4
2022-04-07 16:00:00,5,BTC,43380
2022-04-07 16:00:00,1,ETH,3217.09
2022-04-07 16:00:00,2,ETH,3219.55
2022-04-07 16:00:00,3,ETH,3217.28
2022-04-07 16:00:00,4,ETH,3220
2022-04-07 16:00:00,5,ETH,3217.6
2022-04-07 16:00:00,1,LTC,113.7
2022-04-07 16:00:00,2,LTC,113.79
2022-04-07 16:00:00,3,LTC,113.78
2022-04-07 16:00:00,4,LTC,113.82
2022-04-07 16:00:00,5,LTC,113.85
2022-04-07 16:00:00,1,LUNA,102
2022-04-07 16:00:00,2,LUNA,102.11
2022-04-07 16:00:00,3,LUNA,102.0091
2022-04-07 16:00:00,4,LUNA,102.09
2022-04-07 16:00:00,5,LUNA,102.02
2022-04-07 16:00:00,1,ADA,1.082
2022-04-07 16:00:00,2,ADA,1.0828
2022-04-07 16:00:00,3,ADA,1.082702
2022-04-07 16:00:00,4,ADA,1.082176
2022-04-07 16:00:00,5,ADA,1.082835
2022-04-07 16:00:00,1,DOT,20.35
2022-04-07 16:00:00,2,DOT,20.37
2022-04-07 16:00:00,3,DOT,20.3535
2022-04-07 16:00:00,4,DOT,20.37
2022-04-07 16:00:00,5,DOT,20.356
2022-04-07 17:00:00,1,BTC,43583.57
2022-04-07 17:00:00,2,BTC,43575.39
2022-04-07 17:00:00,3,BTC,43580
2022-04-07 17:00:00,4,BTC,43586.4
2022-04-07 17:00:00,5,BTC,43586
2022-04-07 17:00:00,1,ETH,3242.54
2022-04-07 17:00:00,2,ETH,3239.46
2022-04-07 17:00:00,3,ETH,3242.6
2022-04-07 17:00:00,4,ETH,3240.4
2022-04-07 17:00:00,5,ETH,3242.8
2022-04-07 17:00:00,1,LTC,114
2022-04-07 17:00:00,2,LTC,114.01
2022-04-07 17:00:00,3,LTC,114.06
2022-04-07 17:00:00,4,LTC,113.95
2022-04-07 17:00:00,5,LTC,114.015
2022-04-07 17:00:00,1,LUNA,101.89
2022-04-07 17:00:00,2,LUNA,101.93
2022-04-07 17:00:00,3,LUNA,101.8963
2022-04-07 17:00:00,4,LUNA,101.92
2022-04-07 17:00:00,5,LUNA,101.88
2022-04-07 17:00:00,1,ADA,1.088
2022-04-07 17:00:00,2,ADA,1.087
2022-04-07 17:00:00,3,ADA,1.087766
2022-04-07 17:00:00,4,ADA,1.086513
2022-04-07 17:00:00,5,ADA,1.088065
2022-04-07 17:00:00,1,DOT,20.48
2022-04-07 17:00:00,2,DOT,20.46
2022-04-07 17:00:00,3,DOT,20.4739
2022-04-07 17:00:00,4,DOT,20.4649
2022-04-07 17:00:00,5,DOT,20.484
2022-04-07 18:00:00,1,BTC,43497.39
2022-04-07 18:00:00,2,BTC,43522.81
2022-04-07 18:00:00,3,BTC,43492.67
2022-04-07 18:00:00,4,BTC,43532.6
2022-04-07 18:00:00,5,BTC,43495
2022-04-07 18:00:00,1,ETH,3216.05
2022-04-07 18:00:00,2,ETH,3221.35
2022-04-07 18:00:00,3,ETH,3216.13
2022-04-07 18:00:00,4,ETH,3219.23
2022-04-07 18:00:00,5,ETH,3216.4
2022-04-07 18:00:00,1,LTC,113.9
2022-04-07 18:00:00,2,LTC,114.01
2022-04-07 18:00:00,3,LTC,113.9
2022-04-07 18:00:00,4,LTC,113.91
2022-04-07 18:00:00,5,LTC,113.905
2022-04-07 18:00:00,1,LUNA,101.92
2022-04-07 18:00:00,2,LUNA,102.03
2022-04-07 18:00:00,3,LUNA,101.9331
2022-04-07 18:00:00,4,LUNA,102.06
2022-04-07 18:00:00,5,LUNA,101.92
2022-04-07 18:00:00,1,ADA,1.084
2022-04-07 18:00:00,2,ADA,1.0871
2022-04-07 18:00:00,3,ADA,1.084418
2022-04-07 18:00:00,4,ADA,1.08542
2022-04-07 18:00:00,5,ADA,1.08459
2022-04-07 18:00:00,1,DOT,20.34
2022-04-07 18:00:00,2,DOT,20.36
2022-04-07 18:00:00,3,DOT,20.333
2022-04-07 18:00:00,4,DOT,20.3471
2022-04-07 18:00:00,5,DOT,20.368
2022-04-07 19:00:00,1,BTC,43615.04
2022-04-07 19:00:00,2,BTC,43641.93
2022-04-07 19:00:00,3,BTC,43613.01
2022-04-07 19:00:00,4,BTC,43637.8
2022-04-07 19:00:00,5,BTC,43623
2022-04-07 19:00:00,1,ETH,3234.15
2022-04-07 19:00:00,2,ETH,3236.84
2022-04-07 19:00:00,3,ETH,3234.78
2022-04-07 19:00:00,4,ETH,3234.48
2022-04-07 19:00:00,5,ETH,3233.6
2022-04-07 19:00:00,1,LTC,114.1
2022-04-07 19:00:00,2,LTC,114.05
2022-04-07 19:00:00,3,LTC,114
2022-04-07 19:00:00,4,LTC,114.03
2022-04-07 19:00:00,5,LTC,113.995
2022-04-07 19:00:00,1,LUNA,103.29
2022-04-07 19:00:00,2,LUNA,103.34
2022-04-07 19:00:00,3,LUNA,103.2796
2022-04-07 19:00:00,4,LUNA,103.32
2022-04-07 19:00:00,5,LUNA,103.28
2022-04-07 19:00:00,1,ADA,1.092
2022-04-07 19:00:00,2,ADA,1.093
2022-04-07 19:00:00,3,ADA,1.091755
2022-04-07 19:00:00,4,ADA,1.092398
2022-04-07 19:00:00,5,ADA,1.091465
2022-04-07 19:00:00,1,DOT,20.41
2022-04-07 19:00:00,2,DOT,20.43
2022-04-07 19:00:00,3,DOT,20.4036
2022-04-07 19:00:00,4,DOT,20.4183
2022-04-07 19:00:00,5,DOT,20.427
2022-04-07 20:00:00,1,BTC,43436.98
2022-04-07 20:00:00,2,BTC,43429.23
2022-04-07 20:00:00,3,BTC,43433.3
2022-04-07 20:00:00,4,BTC,43448.7
2022-04-07 20:00:00,5,BTC,43432
2022-04-07 20:00:00,1,ETH,3227.03
2022-04-07 20:00:00,2,ETH,3227
2022-04-07 20:00:00,3,ETH,3226.8
2022-04-07 20:00:00,4,ETH,3229
2022-04-07 20:00:00,5,ETH,3226.6
2022-04-07 20:00:00,1,LTC,114
2022-04-07 20:00:00,2,LTC,114.11
2022-04-07 20:00:00,3,LTC,114.08
2022-04-07 20:00:00,4,LTC,114.11
2022-04-07 20:00:00,5,LTC,114.09
2022-04-07 20:00:00,1,LUNA,103.5
2022-04-07 20:00:00,2,LUNA,103.35
2022-04-07 20:00:00,3,LUNA,103.4795
2022-04-07 20:00:00,4,LUNA,103.59
2022-04-07 20:00:00,5,LUNA,103.49
2022-04-07 20:00:00,1,ADA,1.089
2022-04-07 20:00:00,2,ADA,1.0891
2022-04-07 20:00:00,3,ADA,1.088209
2022-04-07 20:00:00,4,ADA,1.089906
2022-04-07 20:00:00,5,ADA,1.0888
2022-04-07 20:00:00,1,DOT,20.39
2022-04-07 20:00:00,2,DOT,20.39
2022-04-07 20:00:00,3,DOT,20.3984
2022-04-07 20:00:00,4,DOT,20.4139
2022-04-07 20:00:00,5,DOT,20.44
2022-04-07 21:00:00,1,BTC,43321.2
2022-04-07 21:00:00,2,BTC,43371.5
2022-04-07 21:00:00,3,BTC,43322.53
2022-04-07 21:00:00,4,BTC,43354.5
2022-04-07 21:00:00,5,BTC,43322
2022-04-07 21:00:00,1,ETH,3217.66
2022-04-07 21:00:00,2,ETH,3221.39
2022-04-07 21:00:00,3,ETH,3217.63
2022-04-07 21:00:00,4,ETH,3218.59
2022-04-07 21:00:00,5,ETH,3217.4
2022-04-07 21:00:00,1,LTC,113.5
2022-04-07 21:00:00,2,LTC,113.64
2022-04-07 21:00:00,3,LTC,113.5
2022-04-07 21:00:00,4,LTC,113.6
2022-04-07 21:00:00,5,LTC,113.545
2022-04-07 21:00:00,1,LUNA,104.1
2022-04-07 21:00:00,2,LUNA,104.26
2022-04-07 21:00:00,3,LUNA,104.1503
2022-04-07 21:00:00,4,LUNA,104.26
2022-04-07 21:00:00,5,LUNA,104.07
2022-04-07 21:00:00,1,ADA,1.082
2022-04-07 21:00:00,2,ADA,1.0837
2022-04-07 21:00:00,3,ADA,1.081781
2022-04-07 21:00:00,4,ADA,1.083
2022-04-07 21:00:00,5,ADA,1.08144
2022-04-07 21:00:00,1,DOT,20.29
2022-04-07 21:00:00,2,DOT,20.31
2022-04-07 21:00:00,3,DOT,20.2876
2022-04-07 21:00:00,4,DOT,20.3142
2022-04-07 21:00:00,5,DOT,20.301
2022-04-07 22:00:00,1,BTC,43617.1
2022-04-07 22:00:00,2,BTC,43623.18
2022-04-07 22:00:00,3,BTC,43617.4
2022-04-07 22:00:00,4,BTC,43626.6
2022-04-07 22:00:00,5,BTC,43624
2022-04-07 22:00:00,1,ETH,3248.69
2022-04-07 22:00:00,2,ETH,3249.22
2022-04-07 22:00:00,3,ETH,3248.28
2022-04-07 22:00:00,4,ETH,3249.07
2022-04-07 22:00:00,5,ETH,3249.4
2022-04-07 22:00:00,1,LTC,114.3
2022-04-07 22:00:00,2,LTC,114.31
2022-04-07 22:00:00,3,LTC,114.25
2022-04-07 22:00:00,4,LTC,114.24
2022-04-07 22:00:00,5,LTC,114.275
2022-04-07 22:00:00,1,LUNA,105.16
2022-04-07 22:00:00,2,LUNA,105.17
2022-04-07 22:00:00,3,LUNA,105.1478
2022-04-07 22:00:00,4,LUNA,105.26
2022-04-07 22:00:00,5,LUNA,105.14
2022-04-07 22:00:00,1,ADA,1.09
2022-04-07 22:00:00,2,ADA,1.0901
2022-04-07 22:00:00,3,ADA,1.089686
2022-04-07 22:00:00,4,ADA,1.09
2022-04-07 22:00:00,5,ADA,1.0896
2022-04-07 22:00:00,1,DOT,20.49
2022-04-07 22:00:00,2,DOT,20.51
2022-04-07 22:00:00,3,DOT,20.4832
2022-04-07 22:00:00,4,DOT,20.498
2022-04-07 22:00:00,5,DOT,20.504
2022-04-07 23:00:00,1,BTC,43612.5
2022-04-07 23:00:00,2,BTC,43614.81
2022-04-07 23:00:00,3,BTC,43598.89
2022-04-07 23:00:00,4,BTC,43613.8
2022-04-07 23:00:00,5,BTC,43618
2022-04-07 23:00:00,1,ETH,3259.78
2022-04-07 23:00:00,2,ETH,3261.28
2022-04-07 23:00:00,3,ETH,3259.49
2022-04-07 23:00:00,4,ETH,3262.26
2022-04-07 23:00:00,5,ETH,3260.7
2022-04-07 23:00:00,1,LTC,114.4
2022-04-07 23:00:00,2,LTC,114.42
2022-04-07 23:00:00,3,LTC,114.42
2022-04-07 23:00:00,4,LTC,114.41
2022-04-07 23:00:00,5,LTC,114.41
2022-04-07 23:00:00,1,LUNA,105.47
2022-04-07 23:00:00,2,LUNA,105.4
2022-04-07 23:00:00,3,LUNA,105.4856
2022-04-07 23:00:00,4,LUNA,105.42
2022-04-07 23:00:00,5,LUNA,105.47
2022-04-07 23:00:00,1,ADA,1.091
2022-04-07 23:00:00,2,ADA,1.0912
2022-04-07 23:00:00,3,ADA,1.091307
2022-04-07 23:00:00,4,ADA,1.093
2022-04-07 23:00:00,5,ADA,1.09084
2022-04-07 23:00:00,1,DOT,20.49
2022-04-07 23:00:00,2,DOT,20.5
2022-04-07 23:00:00,3,DOT,20.4922
2022-04-07 23:00:00,4,DOT,20.493
2022-04-07 23:00:00,5,DOT,20.512
2022-04-08 00:00:00,1,BTC,43611.65
2022-04-08 00:00:00,2,BTC,43635.74
2022-04-08 00:00:00,3,BTC,43612.14
2022-04-08 00:00:00,4,BTC,43634.9
2022-04-08 00:00:00,5,BTC,43611
2022-04-08 00:00:00,1,ETH,3268.6
2022-04-08 00:00:00,2,ETH,3269.97
2022-04-08 00:00:00,3,ETH,3268.91
2022-04-08 00:00:00,4,ETH,3269.31
2022-04-08 00:00:00,5,ETH,3268.8
2022-04-08 00:00:00,1,LTC,114.5
2022-04-08 00:00:00,2,LTC,114.53
2022-04-08 00:00:00,3,LTC,114.41
2022-04-08 00:00:00,4,LTC,114.38
2022-04-08 00:00:00,5,LTC,114.46
2022-04-08 00:00:00,1,LUNA,106.21
2022-04-08 00:00:00,2,LUNA,106.17
2022-04-08 00:00:00,3,LUNA,106.2468
2022-04-08 00:00:00,4,LUNA,106.19
2022-04-08 00:00:00,5,LUNA,106.31
2022-04-08 00:00:00,1,ADA,1.092
2022-04-08 00:00:00,2,ADA,1.093
2022-04-08 00:00:00,3,ADA,1.092407
2022-04-08 00:00:00,4,ADA,1.091913
2022-04-08 00:00:00,5,ADA,1.09192
2022-04-08 00:00:00,1,DOT,20.48
2022-04-08 00:00:00,2,DOT,20.5
2022-04-08 00:00:00,3,DOT,20.4909
2022-04-08 00:00:00,4,DOT,20.505
2022-04-08 00:00:00,5,DOT,20.493
2022-04-08 01:00:00,1,BTC,43543.41
2022-04-08 01:00:00,2,BTC,43542.75
2022-04-08 01:00:00,3,BTC,43540.04
